paper_id,work_id,title,year,mechanism,release_package_score_0_to_4,release_package_tier,mentions_huggingface_link,mentions_github_link,has_code_or_scripts_signal,has_model_checkpoint_or_adapter_signal,has_data_or_evaluation_asset_signal,has_recipe_or_pipeline_signal,has_stated_release_or_partial_signal,has_multiple_asset_or_complete_recipe_signal
tcpaper_8d688c378205,work_95815c86ee9a,Stacking Your Transformers: A Closer Look at Model Growth for Efficient LLM Pre-Training,2024,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_6bed1c9ccdb8,work_c7c6101353cd,It’s All About In-Context Learning! Teaching Extremely Low-Resource Languages to LLMs,2025,evaluation_analysis,3,model_checkpoint_or_adapter,1,0,0,1,0,0,1,0
tcpaper_0dc532b247d9,work_f4ea63eea094,It’s All About In-Context Learning! Teaching Extremely Low-Resource Languages to LLM s,2025,evaluation_analysis,3,model_checkpoint_or_adapter,1,0,0,1,0,0,1,0
tcpaper_ad921925efa1,work_7abe2813ca9d,Modeling Legal Reasoning: LM Annotation at the Edge of Human Agreement,2023,evaluation_analysis,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_5ce8e1e0afb4,work_ccbbbc83e6b2,Teaching Small Language Models to Reason,2023,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_3847bf615648,work_684dc6da11ce,Learning from Diverse Reasoning Paths with Routing and Collaboration,2025,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_bf479f6c5ddb,work_2be39651d802,Class Distillation with Mahalanobis Contrast: An Efficient Training Paradigm for Pragmatic Language Understanding Tasks,2025,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_eb6d6d44b9bc,work_4d2f68430376,"LL ä M mlein: Transparent, Compact and Competitive G erman-Only Language Models from Scratch",2025,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_b3da607fc0f4,work_68f35f37bd2c,The Impact of Language Mixing on Bilingual LLM Reasoning,2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_d6a74123079d,work_d6f922f57f4f,Adapter- TST : A Parameter Efficient Method for Multiple-Attribute Text Style Transfer,2023,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_a84f841e7d7d,work_5f6b9c1e562f,SqueezeLLM: Dense-and-Sparse Quantization,2023,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_645498b041ab,work_597dfcf87424,AL o RA : Allocating Low-Rank Adaptation for Fine-tuning Large Language Models,2024,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_cf9758b59965,work_17f43f165efb,A lana VLM : A Multimodal Embodied AI Foundation Model for Egocentric Video Understanding,2024,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_57bb49ffa426,work_ad71b9aba507,Tiny Titans: Can Smaller Large Language Models Punch Above Their Weight in the Real World for Meeting Summarization?,2024,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_2b85d5e4bd03,work_cfbec6a4cd91,Multilingual Encoder Knows more than You Realize: Shared Weights Pretraining for Extremely Low-Resource Languages,2025,training_method,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
tcpaper_36838dba5bd1,work_c0ac23d13db0,Investigating Large Language Models for Complex Word Identification in Multilingual and Multidomain Setups,2024,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_3ed2a9257b30,work_8c23f3cfa640,Revisiting L o RA through the Lens of Parameter Redundancy: Spectral Encoding Helps,2025,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_19c2f9fe2bda,work_e0a7162ab7da,Struc-Bench: Are Large Language Models Good at Generating Complex Structured Tabular Data?,2024,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_f9d701f23074,work_110d6c65f42a,WRP : Weight Recover Prune for Structured Sparsity,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_cc2024a39a8f,work_dcf845571afd,QP runer: Probabilistic Decision Quantization for Structured Pruning in Large Language Models,2025,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_3b2a4a4b7e9d,work_916921705d6d,Leveraging Self-Attention for Input-Dependent Soft Prompting in LLM s,2025,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_34be375b9c00,work_6cf527c318fa,Efficient Deployment of Vision-Language Models on Mobile Devices: A Case Study on OnePlus 13R,2025,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_c944f2bf653a,work_dac08db835ae,LL a ST : Improved End-to-end Speech Translation System Leveraged by Large Language Models,2024,deployment_system,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_12f301c81464,work_b848b864e471,B io M istral: A Collection of Open-Source Pretrained Large Language Models for Medical Domains,2024,domain_specialization,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_ac7a0f6787b2,work_a73a7d903a87,Chatbot To Help Patients Understand Their Health,2025,training_method,3,model_checkpoint_or_adapter,1,0,0,1,0,1,1,0
paper_20d8b57c26a7,work_2ffea853eb73,"Raising Bars, Not Parameters: LilMoo Compact Language Model for Hindi",2026,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_f5b6dc1ddcaa,work_b4223444efec,Arabic Dialect Translation with Small LLMs: Enhancing through Reasoning-Oriented Reinforcement Learning,2026,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_d532e891bd13,work_7fe861cbb3a8,Assigning Distinct Roles to Quantized and Low-Rank Matrices Toward Optimal Weight Decomposition,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_5efed0e9a90a,work_72abcbdd356a,Structured Pruning for Efficient Generative Pre-trained Language Models,2023,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_ec3917add99e,work_77814a979636,Structured Pruning for Efficient Generative Pre-trained Language Models,2023,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_1cb5bcbfedda,work_5defa44973fb,DiLM: Distilling Dataset into Language Model for Text-level Dataset Distillation,2025,distillation_compression,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
paper_b17c1c659d5c,work_07e45f8f6f1f,ProcessBench: Identifying Process Errors in Mathematical Reasoning,2024,evaluation_analysis,3,model_checkpoint_or_adapter,1,0,0,1,0,1,1,0
tcpaper_9165dd597757,work_a4c9af1b7ead,Assigning Distinct Roles to Quantized and Low-Rank Matrices Toward Optimal Weight Decomposition,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_21585cb85da7,work_94f9c20fed3a,Cross-Tokenizer Likelihood Scoring Algorithms for Language Model Distillation,2025,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_91a8beb91af3,work_003a55d8ee7c,EG-MLA: Embedding-Gated Multi-head Latent Attention for Scalable and Efficient LLMs,2025,architecture,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_f9c1b1d3908f,work_ffd2526f1322,"Truth, Trust, and Trouble: Medical AI on the Edge",2025,evaluation_analysis,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_debcb22c49f2,work_886ec688fa24,rStar-Math: Small LLMs Can Master Math Reasoning with Self-Evolved Deep Thinking,2025,training_method,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_bd439c77555f,work_9d1e6e545134,CBQ: Cross-Block Quantization for Large Language Models,2023,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_76358b380f35,work_cad00ed6f3a2,QQQ: Quality Quattuor-Bit Quantization for Large Language Models,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_50c42c2d4915,work_f8dec3fccc76,A fine-tuning enhanced RAG system with quantized influence measure as AI judge,2024,peft_adapter,3,model_checkpoint_or_adapter,1,0,0,1,0,1,1,0
paper_2dc7e8b39c72,work_7e6670be6302,Baby Llama: knowledge distillation from an ensemble of teachers trained on a small dataset with no performance penalty,2023,distillation_compression,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
tcpaper_6798f4e70f66,work_e41b646ccace,CCQA : Generating Question from Solution Can Improve Inference-Time Reasoning in SLM s,2025,deployment_system,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
tcpaper_41e6c3d49eb8,work_c85b802adecc,M obile Q uant: Mobile-friendly Quantization for On-device Language Models,2024,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_14233bd5b509,work_d1ba3ae760f0,MobileQuant: Mobile-friendly Quantization for On-device Language Models,2024,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_894736a48751,work_36018fc90954,Effective Interplay between Sparsity and Quantization: From Theory to Practice,2024,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_44b8ef0a39ed,work_7f6d42267a3e,KIVI : Plug-and-play 2bit KV Cache Quantization with Streaming Asymmetric Quantization,2023,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_3674db70c3fb,work_a1932bf32f3a,Less is More: Towards Green Code Large Language Models via Unified Structural Pruning,2024,distillation_compression,3,model_checkpoint_or_adapter,1,0,1,1,0,1,1,0
tcpaper_2519b21f69f2,work_e8b4d13eb160,Test-Time Self-Adaptive Small Language Models for Question Answering,2023,training_method,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_e706173a3200,work_92d63858b455,Parameter-Efficient Fine-Tuning of LLaMA for the Clinical Domain,2023,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
tcpaper_be80a2e0ee31,work_b8591f3f1158,Prompts Can Play Lottery Tickets Well: Achieving Lifelong Information Extraction via Lottery Prompt Tuning,2023,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_4fd949ba546c,work_23036e6f8727,Prompts Can Play Lottery Tickets Well: Achieving Lifelong Information Extraction via Lottery Prompt Tuning,2023,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_9a471632774d,work_3556088fc0df,Sheared LLaMA: Accelerating Language Model Pre-training via Structured Pruning,2023,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_6f0a83a4501d,work_142ef0062d4f,FlashSloth: Lightning Multimodal Large Language Models via Embedded Visual Compression,2024,architecture,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_42529b2b2e99,work_fca2078fdd5d,Boost Transformer-based Language Models with GPU -Friendly Sparsity and Quantization,2023,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_d46aa44e5803,work_ce7f57764ef6,Boost Transformer-based Language Models with GPU-Friendly Sparsity and Quantization,2023,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_28e3d1079865,work_5393174a27ee,The Thinking Therapist: Training Large Language Models to Deliver Acceptance and Commitment Therapy using Supervised Fine-Tuning and Odds Ratio Policy Optimization,2025,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_ebbac683178d,work_a80bb13eafb2,Benford's Law as a Distributional Prior for Post-Training Quantization of Large Language Models,2026,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_08dceaafee22,work_65cbea325c78,SLM as Guardian: Pioneering AI Safety with Small Language Model,2024,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_2a5fe2115cab,work_6377897ddd22,VoCo-LLaMA: Towards Vision Compression with Large Language Models,2024,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_26cb7a5ea568,work_259d6ae03d4c,Obliviate: Neutralizing Task-agnostic Backdoors within the Parameter-efficient Fine-tuning Paradigm,2025,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_af8a43fae2bf,work_13229cfc4481,AgentCompress: Task-Aware Compression for Affordable Large Language Model Agents,2026,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_5453ca8ee74c,work_5f587708959b,ARES : An Automated Evaluation Framework for Retrieval-Augmented Generation Systems,2024,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_ad07a014c9b7,work_26255978a337,Rad-Phi2: Instruction Tuning Phi2 for Radiology,2024,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_10c352d9e394,work_07063ad4c56e,f-Divergence Minimization for Sequence-Level Knowledge Distillation,2023,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_1f5523a8c568,work_fcdec4758a2e,Hard Negative Sample-Augmented DPO Post-Training for Small Language Models,2025,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_826aa2a0f76a,work_dd634359e512,AlphaZip: Neural Network-Enhanced Lossless Text Compression,2024,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_56214fc447fc,work_6121274974a0,ShiZhi: A Chinese Lightweight Large Language Model for Court View Generation,2025,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_4662cc089d61,work_75f406493d73,HMCL : Task-Optimal Text Representation Adaptation through Hierarchical Contrastive Learning,2025,training_method,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
paper_bd5030690eda,work_a2785e12d2a9,Derivative Free Weight-space Ensembling,2023,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_fc8a958a3925,work_7c6264fe5533,Integer or Floating Point? New Outlooks for Low-Bit Quantization on Large Language Models,2023,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_76a7ad23cf2d,work_764c38212a84,RaZeR: Pushing the Limits of NVFP4 Quantization with Redundant Zero Remapping,2025,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_b0ded602b694,work_7583289659d0,Data Engineering for Scaling Language Models to 128K Context,2024,training_method,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_f3213b6ab8ee,work_0395937a885c,Nanbeige4-3B Technical Report: Exploring the Frontier of Small Language Models,2025,training_method,3,model_checkpoint_or_adapter,1,0,0,1,0,1,1,0
tcpaper_4f323fcce095,work_0c11cbe9cf9f,Proofread: Fixes All Errors with One Tap,2024,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_2cb94f200476,work_4f42c6e2c08c,Retrieval-augmented generation elevates local LLM quality in radiology contrast media consultation,2025,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_118ddb345090,work_fe238c21a7e9,Fast and Slow Generating: An Empirical Study on Large and Small Language Models Collaborative Decoding,2024,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_335ab5e40fc1,work_2ae1fda27d38,ScrapeGraphAI-100k: A Large-Scale Dataset for LLM-Based Web Information Extraction,2026,peft_adapter,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
tcpaper_68e185f9cc34,work_e091e31baaa5,G rad OT : Training-free Gradient-preserving Offsite-tuning for Large Language Models,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_7d15c97e1644,work_1a31fb5fccff,IvyGPT: InteractiVe Chinese pathwaY language model in medical domain,2023,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_20389c2a2bcd,work_ab69d242b594,CodePrompt: Task-Agnostic Prefix Tuning for Program and Language Generation,2023,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_1a20eb8dffec,work_94eed130d676,World Modeling Makes a Better Planner: Dual Preference Optimization for Embodied Task Planning,2025,training_method,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_f16b02cf3791,work_102565d97259,Can Public Large Language Models Help Private Cross-device Federated Learning?,2023,training_method,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_7efb709a6853,work_970c2d25e262,CourseGPT-zh: an Educational Large Language Model Based on Knowledge Distillation Incorporating Prompt Optimization,2024,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_be3854cd5bdb,work_dc6cbcbbd730,Hymba: A Hybrid-head Architecture for Small Language Models,2024,architecture,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_a5a08972c0ad,work_e5bbabb6e664,Agent-Omit: Training Efficient LLM Agents for Adaptive Thought and Observation Omission via Agentic Reinforcement Learning,2026,training_method,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_e8b654b849e6,work_1a31318f5513,MLWQ : Efficient Small Language Model Deployment via Multi-Level Weight Quantization,2025,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_fb6e902261e1,work_54716be6a729,A Comprehensive Survey of Compression Algorithms for Language Models,2024,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_c0ccc12d8e1c,work_7a273acf2007,Auto-GPT for Online Decision Making: Benchmarks and Additional Opinions,2023,evaluation_analysis,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_b597b76a2181,work_a87ab1352633,SpikingBERT: Distilling BERT to Train Spiking Language Models Using Implicit Differentiation,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_1e979f50fa70,work_a2718880a416,Human Still Wins over LLM: An Empirical Study of Active Learning on Domain-Specific Annotation Tasks,2023,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_dcaec73e82b2,work_04fb98d0db79,"H allu D etect: Detecting, Mitigating, and Benchmarking Hallucinations in Conversational Systems in the Legal Domain",2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_793c058ac4e5,work_df64a59d0c70,ASVD: Activation-aware Singular Value Decomposition for Compressing Large Language Models,2023,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_4153a213ae42,work_d532273d3c46,K ur T ail : Kurtosis-based LLM Quantization,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_668b3eb1848f,work_79faa570421a,Are Small Language Models Ready to Compete with Large Language Models for Practical Applications?,2024,evaluation_analysis,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
